y_m,alpha_deg,beta_deg,mach_nd,deflection_deg,delta_cn_sec_nd,delta_cm_sec_nd,delta_cc_sec_nd
-3.27,12.0,5.0,0.65,10.0,0.478989,-0.197386,0.049794
-3.27,12.0,5.0,0.65,20.0,0.957978,-0.394771,0.099587
-3.27,12.0,5.0,0.72,-20.0,-1.049031,0.432293,-0.109053
-3.27,12.0,5.0,0.72,-10.0,-0.524515,0.216146,-0.054526
-3.27,12.0,5.0,0.72,0.0,0.0,-0.0,0.0
-3.27,12.0,5.0,0.72,10.0,0.524515,-0.216146,0.054526
-3.27,12.0,5.0,0.72,20.0,1.049031,-0.432293,0.109053
-3.27,12.0,5.0,0.8,-20.0,-1.213333,0.5,-0.126133
-3.27,12.0,5.0,0.8,-10.0,-0.606667,0.25,-0.063067
-3.27,12.0,5.0,0.8,0.0,0.0,-0.0,0.0
-3.27,12.0,5.0,0.8,10.0,0.606667,-0.25,0.063067
-3.27,12.0,5.0,0.8,20.0,1.213333,-0.5,0.126133
-3.27,12.0,10.0,0.3,-20.0,-0.763151,0.314485,-0.079334
-3.27,12.0,10.0,0.3,-10.0,-0.381576,0.157243,-0.039667
-3.27,12.0,10.0,0.3,0.0,0.0,-0.0,0.0
-3.27,12.0,10.0,0.3,10.0,0.381576,-0.157243,0.039667
-3.27,12.0,10.0,0.3,20.0,0.763151,-0.314485,0.079334
-3.27,12.0,10.0,0.5,-20.0,-0.840622,0.34641,-0.087388
-3.27,12.0,10.0,0.5,-10.0,-0.420311,0.173205,-0.043694
-3.27,12.0,10.0,0.5,0.0,0.0,-0.0,0.0
-3.27,12.0,10.0,0.5,10.0,0.420311,-0.173205,0.043694
-3.27,12.0,10.0,0.5,20.0,0.840622,-0.34641,0.087388
-3.27,12.0,10.0,0.65,-20.0,-0.957978,0.394771,-0.099587
-3.27,12.0,10.0,0.65,-10.0,-0.478989,0.197386,-0.049794
-3.27,12.0,10.0,0.65,0.0,0.0,-0.0,0.0
-3.27,12.0,10.0,0.65,10.0,0.478989,-0.197386,0.049794
-3.27,12.0,10.0,0.65,20.0,0.957978,-0.394771,0.099587
-3.27,12.0,10.0,0.72,-20.0,-1.049031,0.432293,-0.109053
-3.27,12.0,10.0,0.72,-10.0,-0.524515,0.216146,-0.054526
-3.27,12.0,10.0,0.72,0.0,0.0,-0.0,0.0
-3.27,12.0,10.0,0.72,10.0,0.524515,-0.216146,0.054526
-3.27,12.0,10.0,0.72,20.0,1.049031,-0.432293,0.109053
-3.27,12.0,10.0,0.8,-20.0,-1.213333,0.5,-0.126133
-3.27,12.0,10.0,0.8,-10.0,-0.606667,0.25,-0.063067
-3.27,12.0,10.0,0.8,0.0,0.0,-0.0,0.0
-3.27,12.0,10.0,0.8,10.0,0.606667,-0.25,0.063067
-3.27,12.0,10.0,0.8,20.0,1.213333,-0.5,0.126133
-3.27,15.0,-10.0,0.3,-20.0,-0.763151,0.314485,-0.098759
-3.27,15.0,-10.0,0.3,-10.0,-0.381576,0.157243,-0.04938
-3.27,15.0,-10.0,0.3,0.0,0.0,-0.0,0.0
-3.27,15.0,-10.0,0.3,10.0,0.381576,-0.157243,0.04938
-3.27,15.0,-10.0,0.3,20.0,0.763151,-0.314485,0.098759
-3.27,15.0,-10.0,0.5,-20.0,-0.840622,0.34641,-0.108784
-3.27,15.0,-10.0,0.5,-10.0,-0.420311,0.173205,-0.054392
-3.27,15.0,-10.0,0.5,0.0,0.0,-0.0,0.0
-3.27,15.0,-10.0,0.5,10.0,0.420311,-0.173205,0.054392
-3.27,15.0,-10.0,0.5,20.0,0.840622,-0.34641,0.108784
-3.27,15.0,-10.0,0.65,-20.0,-0.957978,0.394771,-0.123971
-3.27,15.0,-10.0,0.65,-10.0,-0.478989,0.197386,-0.061986
-3.27,15.0,-10.0,0.65,0.0,0.0,-0.0,0.0
-3.27,15.0,-10.0,0.65,10.0,0.478989,-0.197386,0.061986
-3.27,15.0,-10.0,0.65,20.0,0.957978,-0.394771,0.123971
-3.27,15.0,-10.0,0.72,-20.0,-1.049031,0.432293,-0.135755
-3.27,15.0,-10.0,0.72,-10.0,-0.524515,0.216146,-0.067877
-3.27,15.0,-10.0,0.72,0.0,0.0,-0.0,0.0
-3.27,15.0,-10.0,0.72,10.0,0.524515,-0.216146,0.067877
-3.27,15.0,-10.0,0.72,20.0,1.049031,-0.432293,0.135755
-3.27,15.0,-10.0,0.8,-20.0,-1.213333,0.5,-0.157017
-3.27,15.0,-10.0,0.8,-10.0,-0.606667,0.25,-0.078508
-3.27,15.0,-10.0,0.8,0.0,0.0,-0.0,0.0
-3.27,15.0,-10.0,0.8,10.0,0.606667,-0.25,0.078508
-3.27,15.0,-10.0,0.8,20.0,1.213333,-0.5,0.157017
-3.27,15.0,-5.0,0.3,-20.0,-0.763151,0.314485,-0.098759
-3.27,15.0,-5.0,0.3,-10.0,-0.381576,0.157243,-0.04938
-3.27,15.0,-5.0,0.3,0.0,0.0,-0.0,0.0
-3.27,15.0,-5.0,0.3,10.0,0.381576,-0.157243,0.04938
-3.27,15.0,-5.0,0.3,20.0,0.763151,-0.314485,0.098759
-3.27,15.0,-5.0,0.5,-20.0,-0.840622,0.34641,-0.108784
-3.27,15.0,-5.0,0.5,-10.0,-0.420311,0.173205,-0.054392
-3.27,15.0,-5.0,0.5,0.0,0.0,-0.0,0.0
-3.27,15.0,-5.0,0.5,10.0,0.420311,-0.173205,0.054392
-3.27,15.0,-5.0,0.5,20.0,0.840622,-0.34641,0.108784
-3.27,15.0,-5.0,0.65,-20.0,-0.957978,0.394771,-0.123971
-3.27,15.0,-5.0,0.65,-10.0,-0.478989,0.197386,-0.061986
-3.27,15.0,-5.0,0.65,0.0,0.0,-0.0,0.0
-3.27,15.0,-5.0,0.65,10.0,0.478989,-0.197386,0.061986
-3.27,15.0,-5.0,0.65,20.0,0.957978,-0.394771,0.123971
-3.27,15.0,-5.0,0.72,-20.0,-1.049031,0.432293,-0.135755
-3.27,15.0,-5.0,0.72,-10.0,-0.524515,0.216146,-0.067877
-3.27,15.0,-5.0,0.72,0.0,0.0,-0.0,0.0
-3.27,15.0,-5.0,0.72,10.0,0.524515,-0.216146,0.067877
-3.27,15.0,-5.0,0.72,20.0,1.049031,-0.432293,0.135755
-3.27,15.0,-5.0,0.8,-20.0,-1.213333,0.5,-0.157017
-3.27,15.0,-5.0,0.8,-10.0,-0.606667,0.25,-0.078508
-3.27,15.0,-5.0,0.8,0.0,0.0,-0.0,0.0
-3.27,15.0,-5.0,0.8,10.0,0.606667,-0.25,0.078508
-3.27,15.0,-5.0,0.8,20.0,1.213333,-0.5,0.157017
-3.27,15.0,0.0,0.3,-20.0,-0.763151,0.314485,-0.098759
-3.27,15.0,0.0,0.3,-10.0,-0.381576,0.157243,-0.04938
-3.27,15.0,0.0,0.3,0.0,0.0,-0.0,0.0
-3.27,15.0,0.0,0.3,10.0,0.381576,-0.157243,0.04938
-3.27,15.0,0.0,0.3,20.0,0.763151,-0.314485,0.098759
-3.27,15.0,0.0,0.5,-20.0,-0.840622,0.34641,-0.108784
-3.27,15.0,0.0,0.5,-10.0,-0.420311,0.173205,-0.054392
-3.27,15.0,0.0,0.5,0.0,0.0,-0.0,0.0
-3.27,15.0,0.0,0.5,10.0,0.420311,-0.173205,0.054392
-3.27,15.0,0.0,0.5,20.0,0.840622,-0.34641,0.108784
-3.27,15.0,0.0,0.65,-20.0,-0.957978,0.394771,-0.123971
-3.27,15.0,0.0,0.65,-10.0,-0.478989,0.197386,-0.061986
-3.27,15.0,0.0,0.65,0.0,0.0,-0.0,0.0
-3.27,15.0,0.0,0.65,10.0,0.478989,-0.197386,0.061986
-3.27,15.0,0.0,0.65,20.0,0.957978,-0.394771,0.123971
-3.27,15.0,0.0,0.72,-20.0,-1.049031,0.432293,-0.135755
-3.27,15.0,0.0,0.72,-10.0,-0.524515,0.216146,-0.067877
-3.27,15.0,0.0,0.72,0.0,0.0,-0.0,0.0
-3.27,15.0,0.0,0.72,10.0,0.524515,-0.216146,0.067877
-3.27,15.0,0.0,0.72,20.0,1.049031,-0.432293,0.135755
-3.27,15.0,0.0,0.8,-20.0,-1.213333,0.5,-0.157017
-3.27,15.0,0.0,0.8,-10.0,-0.606667,0.25,-0.078508
-3.27,15.0,0.0,0.8,0.0,0.0,-0.0,0.0
-3.27,15.0,0.0,0.8,10.0,0.606667,-0.25,0.078508
-3.27,15.0,0.0,0.8,20.0,1.213333,-0.5,0.157017
-3.27,15.0,5.0,0.3,-20.0,-0.763151,0.314485,-0.098759
-3.27,15.0,5.0,0.3,-10.0,-0.381576,0.157243,-0.04938
-3.27,15.0,5.0,0.3,0.0,0.0,-0.0,0.0
-3.27,15.0,5.0,0.3,10.0,0.381576,-0.157243,0.04938
-3.27,15.0,5.0,0.3,20.0,0.763151,-0.314485,0.098759
-3.27,15.0,5.0,0.5,-20.0,-0.840622,0.34641,-0.108784
-3.27,15.0,5.0,0.5,-10.0,-0.420311,0.173205,-0.054392
-3.27,15.0,5.0,0.5,0.0,0.0,-0.0,0.0
-3.27,15.0,5.0,0.5,10.0,0.420311,-0.173205,0.054392
-3.27,15.0,5.0,0.5,20.0,0.840622,-0.34641,0.108784
-3.27,15.0,5.0,0.65,-20.0,-0.957978,0.394771,-0.123971
-3.27,15.0,5.0,0.65,-10.0,-0.478989,0.197386,-0.061986
-3.27,15.0,5.0,0.65,0.0,0.0,-0.0,0.0
-3.27,15.0,5.0,0.65,10.0,0.478989,-0.197386,0.061986
-3.27,15.0,5.0,0.65,20.0,0.957978,-0.394771,0.123971
-3.27,15.0,5.0,0.72,-20.0,-1.049031,0.432293,-0.135755
-3.27,15.0,5.0,0.72,-10.0,-0.524515,0.216146,-0.067877
-3.27,15.0,5.0,0.72,0.0,0.0,-0.0,0.0
-3.27,15.0,5.0,0.72,10.0,0.524515,-0.216146,0.067877
-3.27,15.0,5.0,0.72,20.0,1.049031,-0.432293,0.135755
-3.27,15.0,5.0,0.8,-20.0,-1.213333,0.5,-0.157017
-3.27,15.0,5.0,0.8,-10.0,-0.606667,0.25,-0.078508
-3.27,15.0,5.0,0.8,0.0,0.0,-0.0,0.0
-3.27,15.0,5.0,0.8,10.0,0.606667,-0.25,0.078508
-3.27,15.0,5.0,0.8,20.0,1.213333,-0.5,0.157017
-3.27,15.0,10.0,0.3,-20.0,-0.763151,0.314485,-0.098759
-3.27,15.0,10.0,0.3,-10.0,-0.381576,0.157243,-0.04938
-3.27,15.0,10.0,0.3,0.0,0.0,-0.0,0.0
-3.27,15.0,10.0,0.3,10.0,0.381576,-0.157243,0.04938
-3.27,15.0,10.0,0.3,20.0,0.763151,-0.314485,0.098759
-3.27,15.0,10.0,0.5,-20.0,-0.840622,0.34641,-0.108784
-3.27,15.0,10.0,0.5,-10.0,-0.420311,0.173205,-0.054392
-3.27,15.0,10.0,0.5,0.0,0.0,-0.0,0.0
-3.27,15.0,10.0,0.5,10.0,0.420311,-0.173205,0.054392
-3.27,15.0,10.0,0.5,20.0,0.840622,-0.34641,0.108784
-3.27,15.0,10.0,0.65,-20.0,-0.957978,0.394771,-0.123971
-3.27,15.0,10.0,0.65,-10.0,-0.478989,0.197386,-0.061986
-3.27,15.0,10.0,0.65,0.0,0.0,-0.0,0.0
-3.27,15.0,10.0,0.65,10.0,0.478989,-0.197386,0.061986
-3.27,15.0,10.0,0.65,20.0,0.957978,-0.394771,0.123971
-3.27,15.0,10.0,0.72,-20.0,-1.049031,0.432293,-0.135755
-3.27,15.0,10.0,0.72,-10.0,-0.524515,0.216146,-0.067877
-3.27,15.0,10.0,0.72,0.0,0.0,-0.0,0.0
-3.27,15.0,10.0,0.72,10.0,0.524515,-0.216146,0.067877
-3.27,15.0,10.0,0.72,20.0,1.049031,-0.432293,0.135755
-3.27,15.0,10.0,0.8,-20.0,-1.213333,0.5,-0.157017
-3.27,15.0,10.0,0.8,-10.0,-0.606667,0.25,-0.078508
-3.27,15.0,10.0,0.8,0.0,0.0,-0.0,0.0
-3.27,15.0,10.0,0.8,10.0,0.606667,-0.25,0.078508
-3.27,15.0,10.0,0.8,20.0,1.213333,-0.5,0.157017
-2.18,-6.0,-10.0,0.3,-20.0,-0.78831,0.314485,0.0412
-2.18,-6.0,-10.0,0.3,-10.0,-0.394155,0.157243,0.0206
-2.18,-6.0,-10.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-10.0,0.3,10.0,0.394155,-0.157243,-0.0206
-2.18,-6.0,-10.0,0.3,20.0,0.78831,-0.314485,-0.0412
-2.18,-6.0,-10.0,0.5,-20.0,-0.868335,0.34641,0.045383
-2.18,-6.0,-10.0,0.5,-10.0,-0.434167,0.173205,0.022691
-2.18,-6.0,-10.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-10.0,0.5,10.0,0.434167,-0.173205,-0.022691
-2.18,-6.0,-10.0,0.5,20.0,0.868335,-0.34641,-0.045383
-2.18,-6.0,-10.0,0.65,-20.0,-0.989559,0.394771,0.051719
-2.18,-6.0,-10.0,0.65,-10.0,-0.49478,0.197386,0.025859
-2.18,-6.0,-10.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-10.0,0.65,10.0,0.49478,-0.197386,-0.025859
-2.18,-6.0,-10.0,0.65,20.0,0.989559,-0.394771,-0.051719
-2.18,-6.0,-10.0,0.72,-20.0,-1.083614,0.432293,0.056634
-2.18,-6.0,-10.0,0.72,-10.0,-0.541807,0.216146,0.028317
-2.18,-6.0,-10.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-10.0,0.72,10.0,0.541807,-0.216146,-0.028317
-2.18,-6.0,-10.0,0.72,20.0,1.083614,-0.432293,-0.056634
-2.18,-6.0,-10.0,0.8,-20.0,-1.253333,0.5,0.065505
-2.18,-6.0,-10.0,0.8,-10.0,-0.626667,0.25,0.032752
-2.18,-6.0,-10.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-10.0,0.8,10.0,0.626667,-0.25,-0.032752
-2.18,-6.0,-10.0,0.8,20.0,1.253333,-0.5,-0.065505
-2.18,-6.0,-5.0,0.3,-20.0,-0.78831,0.314485,0.0412
-2.18,-6.0,-5.0,0.3,-10.0,-0.394155,0.157243,0.0206
-2.18,-6.0,-5.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-5.0,0.3,10.0,0.394155,-0.157243,-0.0206
-2.18,-6.0,-5.0,0.3,20.0,0.78831,-0.314485,-0.0412
-2.18,-6.0,-5.0,0.5,-20.0,-0.868335,0.34641,0.045383
-2.18,-6.0,-5.0,0.5,-10.0,-0.434167,0.173205,0.022691
-2.18,-6.0,-5.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-5.0,0.5,10.0,0.434167,-0.173205,-0.022691
-2.18,-6.0,-5.0,0.5,20.0,0.868335,-0.34641,-0.045383
-2.18,-6.0,-5.0,0.65,-20.0,-0.989559,0.394771,0.051719
-2.18,-6.0,-5.0,0.65,-10.0,-0.49478,0.197386,0.025859
-2.18,-6.0,-5.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-5.0,0.65,10.0,0.49478,-0.197386,-0.025859
-2.18,-6.0,-5.0,0.65,20.0,0.989559,-0.394771,-0.051719
-2.18,-6.0,-5.0,0.72,-20.0,-1.083614,0.432293,0.056634
-2.18,-6.0,-5.0,0.72,-10.0,-0.541807,0.216146,0.028317
-2.18,-6.0,-5.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-5.0,0.72,10.0,0.541807,-0.216146,-0.028317
-2.18,-6.0,-5.0,0.72,20.0,1.083614,-0.432293,-0.056634
-2.18,-6.0,-5.0,0.8,-20.0,-1.253333,0.5,0.065505
-2.18,-6.0,-5.0,0.8,-10.0,-0.626667,0.25,0.032752
-2.18,-6.0,-5.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-6.0,-5.0,0.8,10.0,0.626667,-0.25,-0.032752
-2.18,-6.0,-5.0,0.8,20.0,1.253333,-0.5,-0.065505
-2.18,-6.0,0.0,0.3,-20.0,-0.78831,0.314485,0.0412
-2.18,-6.0,0.0,0.3,-10.0,-0.394155,0.157243,0.0206
-2.18,-6.0,0.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-6.0,0.0,0.3,10.0,0.394155,-0.157243,-0.0206
-2.18,-6.0,0.0,0.3,20.0,0.78831,-0.314485,-0.0412
-2.18,-6.0,0.0,0.5,-20.0,-0.868335,0.34641,0.045383
-2.18,-6.0,0.0,0.5,-10.0,-0.434167,0.173205,0.022691
-2.18,-6.0,0.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-6.0,0.0,0.5,10.0,0.434167,-0.173205,-0.022691
-2.18,-6.0,0.0,0.5,20.0,0.868335,-0.34641,-0.045383
-2.18,-6.0,0.0,0.65,-20.0,-0.989559,0.394771,0.051719
-2.18,-6.0,0.0,0.65,-10.0,-0.49478,0.197386,0.025859
-2.18,-6.0,0.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-6.0,0.0,0.65,10.0,0.49478,-0.197386,-0.025859
-2.18,-6.0,0.0,0.65,20.0,0.989559,-0.394771,-0.051719
-2.18,-6.0,0.0,0.72,-20.0,-1.083614,0.432293,0.056634
-2.18,-6.0,0.0,0.72,-10.0,-0.541807,0.216146,0.028317
-2.18,-6.0,0.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-6.0,0.0,0.72,10.0,0.541807,-0.216146,-0.028317
-2.18,-6.0,0.0,0.72,20.0,1.083614,-0.432293,-0.056634
-2.18,-6.0,0.0,0.8,-20.0,-1.253333,0.5,0.065505
-2.18,-6.0,0.0,0.8,-10.0,-0.626667,0.25,0.032752
-2.18,-6.0,0.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-6.0,0.0,0.8,10.0,0.626667,-0.25,-0.032752
-2.18,-6.0,0.0,0.8,20.0,1.253333,-0.5,-0.065505
-2.18,-6.0,5.0,0.3,-20.0,-0.78831,0.314485,0.0412
-2.18,-6.0,5.0,0.3,-10.0,-0.394155,0.157243,0.0206
-2.18,-6.0,5.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-6.0,5.0,0.3,10.0,0.394155,-0.157243,-0.0206
-2.18,-6.0,5.0,0.3,20.0,0.78831,-0.314485,-0.0412
-2.18,-6.0,5.0,0.5,-20.0,-0.868335,0.34641,0.045383
-2.18,-6.0,5.0,0.5,-10.0,-0.434167,0.173205,0.022691
-2.18,-6.0,5.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-6.0,5.0,0.5,10.0,0.434167,-0.173205,-0.022691
-2.18,-6.0,5.0,0.5,20.0,0.868335,-0.34641,-0.045383
-2.18,-6.0,5.0,0.65,-20.0,-0.989559,0.394771,0.051719
-2.18,-6.0,5.0,0.65,-10.0,-0.49478,0.197386,0.025859
-2.18,-6.0,5.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-6.0,5.0,0.65,10.0,0.49478,-0.197386,-0.025859
-2.18,-6.0,5.0,0.65,20.0,0.989559,-0.394771,-0.051719
-2.18,-6.0,5.0,0.72,-20.0,-1.083614,0.432293,0.056634
-2.18,-6.0,5.0,0.72,-10.0,-0.541807,0.216146,0.028317
-2.18,-6.0,5.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-6.0,5.0,0.72,10.0,0.541807,-0.216146,-0.028317
-2.18,-6.0,5.0,0.72,20.0,1.083614,-0.432293,-0.056634
-2.18,-6.0,5.0,0.8,-20.0,-1.253333,0.5,0.065505
-2.18,-6.0,5.0,0.8,-10.0,-0.626667,0.25,0.032752
-2.18,-6.0,5.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-6.0,5.0,0.8,10.0,0.626667,-0.25,-0.032752
-2.18,-6.0,5.0,0.8,20.0,1.253333,-0.5,-0.065505
-2.18,-6.0,10.0,0.3,-20.0,-0.78831,0.314485,0.0412
-2.18,-6.0,10.0,0.3,-10.0,-0.394155,0.157243,0.0206
-2.18,-6.0,10.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-6.0,10.0,0.3,10.0,0.394155,-0.157243,-0.0206
-2.18,-6.0,10.0,0.3,20.0,0.78831,-0.314485,-0.0412
-2.18,-6.0,10.0,0.5,-20.0,-0.868335,0.34641,0.045383
-2.18,-6.0,10.0,0.5,-10.0,-0.434167,0.173205,0.022691
-2.18,-6.0,10.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-6.0,10.0,0.5,10.0,0.434167,-0.173205,-0.022691
-2.18,-6.0,10.0,0.5,20.0,0.868335,-0.34641,-0.045383
-2.18,-6.0,10.0,0.65,-20.0,-0.989559,0.394771,0.051719
-2.18,-6.0,10.0,0.65,-10.0,-0.49478,0.197386,0.025859
-2.18,-6.0,10.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-6.0,10.0,0.65,10.0,0.49478,-0.197386,-0.025859
-2.18,-6.0,10.0,0.65,20.0,0.989559,-0.394771,-0.051719
-2.18,-6.0,10.0,0.72,-20.0,-1.083614,0.432293,0.056634
-2.18,-6.0,10.0,0.72,-10.0,-0.541807,0.216146,0.028317
-2.18,-6.0,10.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-6.0,10.0,0.72,10.0,0.541807,-0.216146,-0.028317
-2.18,-6.0,10.0,0.72,20.0,1.083614,-0.432293,-0.056634
-2.18,-6.0,10.0,0.8,-20.0,-1.253333,0.5,0.065505
-2.18,-6.0,10.0,0.8,-10.0,-0.626667,0.25,0.032752
-2.18,-6.0,10.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-6.0,10.0,0.8,10.0,0.626667,-0.25,-0.032752
-2.18,-6.0,10.0,0.8,20.0,1.253333,-0.5,-0.065505
-2.18,-3.0,-10.0,0.3,-20.0,-0.78831,0.314485,0.020628
-2.18,-3.0,-10.0,0.3,-10.0,-0.394155,0.157243,0.010314
-2.18,-3.0,-10.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-10.0,0.3,10.0,0.394155,-0.157243,-0.010314
-2.18,-3.0,-10.0,0.3,20.0,0.78831,-0.314485,-0.020628
-2.18,-3.0,-10.0,0.5,-20.0,-0.868335,0.34641,0.022723
-2.18,-3.0,-10.0,0.5,-10.0,-0.434167,0.173205,0.011361
-2.18,-3.0,-10.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-10.0,0.5,10.0,0.434167,-0.173205,-0.011361
-2.18,-3.0,-10.0,0.5,20.0,0.868335,-0.34641,-0.022723
-2.18,-3.0,-10.0,0.65,-20.0,-0.989559,0.394771,0.025895
-2.18,-3.0,-10.0,0.65,-10.0,-0.49478,0.197386,0.012947
-2.18,-3.0,-10.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-10.0,0.65,10.0,0.49478,-0.197386,-0.012947
-2.18,-3.0,-10.0,0.65,20.0,0.989559,-0.394771,-0.025895
-2.18,-3.0,-10.0,0.72,-20.0,-1.083614,0.432293,0.028356
-2.18,-3.0,-10.0,0.72,-10.0,-0.541807,0.216146,0.014178
-2.18,-3.0,-10.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-10.0,0.72,10.0,0.541807,-0.216146,-0.014178
-2.18,-3.0,-10.0,0.72,20.0,1.083614,-0.432293,-0.028356
-2.18,-3.0,-10.0,0.8,-20.0,-1.253333,0.5,0.032797
-2.18,-3.0,-10.0,0.8,-10.0,-0.626667,0.25,0.016399
-2.18,-3.0,-10.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-10.0,0.8,10.0,0.626667,-0.25,-0.016399
-2.18,-3.0,-10.0,0.8,20.0,1.253333,-0.5,-0.032797
-2.18,-3.0,-5.0,0.3,-20.0,-0.78831,0.314485,0.020628
-2.18,-3.0,-5.0,0.3,-10.0,-0.394155,0.157243,0.010314
-2.18,-3.0,-5.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-5.0,0.3,10.0,0.394155,-0.157243,-0.010314
-2.18,-3.0,-5.0,0.3,20.0,0.78831,-0.314485,-0.020628
-2.18,-3.0,-5.0,0.5,-20.0,-0.868335,0.34641,0.022723
-2.18,-3.0,-5.0,0.5,-10.0,-0.434167,0.173205,0.011361
-2.18,-3.0,-5.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-5.0,0.5,10.0,0.434167,-0.173205,-0.011361
-2.18,-3.0,-5.0,0.5,20.0,0.868335,-0.34641,-0.022723
-2.18,-3.0,-5.0,0.65,-20.0,-0.989559,0.394771,0.025895
-2.18,-3.0,-5.0,0.65,-10.0,-0.49478,0.197386,0.012947
-2.18,-3.0,-5.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-5.0,0.65,10.0,0.49478,-0.197386,-0.012947
-2.18,-3.0,-5.0,0.65,20.0,0.989559,-0.394771,-0.025895
-2.18,-3.0,-5.0,0.72,-20.0,-1.083614,0.432293,0.028356
-2.18,-3.0,-5.0,0.72,-10.0,-0.541807,0.216146,0.014178
-2.18,-3.0,-5.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-5.0,0.72,10.0,0.541807,-0.216146,-0.014178
-2.18,-3.0,-5.0,0.72,20.0,1.083614,-0.432293,-0.028356
-2.18,-3.0,-5.0,0.8,-20.0,-1.253333,0.5,0.032797
-2.18,-3.0,-5.0,0.8,-10.0,-0.626667,0.25,0.016399
-2.18,-3.0,-5.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-3.0,-5.0,0.8,10.0,0.626667,-0.25,-0.016399
-2.18,-3.0,-5.0,0.8,20.0,1.253333,-0.5,-0.032797
-2.18,-3.0,0.0,0.3,-20.0,-0.78831,0.314485,0.020628
-2.18,-3.0,0.0,0.3,-10.0,-0.394155,0.157243,0.010314
-2.18,-3.0,0.0,0.3,0.0,0.0,-0.0,-0.0
-2.18,-3.0,0.0,0.3,10.0,0.394155,-0.157243,-0.010314
-2.18,-3.0,0.0,0.3,20.0,0.78831,-0.314485,-0.020628
-2.18,-3.0,0.0,0.5,-20.0,-0.868335,0.34641,0.022723
-2.18,-3.0,0.0,0.5,-10.0,-0.434167,0.173205,0.011361
-2.18,-3.0,0.0,0.5,0.0,0.0,-0.0,-0.0
-2.18,-3.0,0.0,0.5,10.0,0.434167,-0.173205,-0.011361
-2.18,-3.0,0.0,0.5,20.0,0.868335,-0.34641,-0.022723
-2.18,-3.0,0.0,0.65,-20.0,-0.989559,0.394771,0.025895
-2.18,-3.0,0.0,0.65,-10.0,-0.49478,0.197386,0.012947
-2.18,-3.0,0.0,0.65,0.0,0.0,-0.0,-0.0
-2.18,-3.0,0.0,0.65,10.0,0.49478,-0.197386,-0.012947
-2.18,-3.0,0.0,0.65,20.0,0.989559,-0.394771,-0.025895
-2.18,-3.0,0.0,0.72,-20.0,-1.083614,0.432293,0.028356
-2.18,-3.0,0.0,0.72,-10.0,-0.541807,0.216146,0.014178
-2.18,-3.0,0.0,0.72,0.0,0.0,-0.0,-0.0
-2.18,-3.0,0.0,0.72,10.0,0.541807,-0.216146,-0.014178
-2.18,-3.0,0.0,0.72,20.0,1.083614,-0.432293,-0.028356
-2.18,-3.0,0.0,0.8,-20.0,-1.253333,0.5,0.032797
-2.18,-3.0,0.0,0.8,-10.0,-0.626667,0.25,0.016399
-2.18,-3.0,0.0,0.8,0.0,0.0,-0.0,-0.0
-2.18,-3.0,0.0,0.8,10.0,0.626667,-0.25,-0.016399
-2.18,-3.0,0.0,0.8,20.0,1.253333,-0.5,-0.032797
-2.18,-3.0,5.0,0.3,-20.0,-0.78831,0.314485,0.020628
-2.18,-3.0,5.0,0.3,-10.0,-0.394155,0.157243,0.010314
-2.18,-3.0,5.0,0.3,0.0,0.0,-0.0,-0.0
